"","MAINZ_BC6092_1","MAINZ_BC6097_1","MAINZ_BC6100_1","MAINZ_BC6218_1","MAINZ_BC6177_1","MAINZ_BC6044_1","MAINZ_BC6147_1","MAINZ_BC6054_1","MAINZ_BC6189_1","MAINZ_BC6033_1","MAINZ_BC6045_2","MAINZ_BC6048_2","MAINZ_BC6130_2","MAINZ_BC6126_2","MAINZ_BC6101_2","MAINZ_BC6020_2","MAINZ_BC6170_2","MAINZ_BC6145_2","MAINZ_BC6192_2","MAINZ_BC6164_2","MAINZ_BC6017_3","MAINZ_BC6081_3","MAINZ_BC6132_3","MAINZ_BC6105_3","MAINZ_BC6183_3","MAINZ_BC6095_3","MAINZ_BC6060_3","MAINZ_BC6003_3","MAINZ_BC6008_3","MAINZ_BC6174_3"
"MCTP2",7.71898806380655,7.54599850888247,7.3329256322815,7.25740690967569,6.85320514079826,6.9548329300903,6.70836531148004,6.41562413974115,6.68343428183943,6.55558277482351,6.65164704053213,7.00972061700841,6.95215267435811,7.24623760326181,7.08048223635613,7.06482324402579,7.69779755697514,6.39317289322031,7.77505866854511,6.34166295974931,6.37056643805036,7.15946210896299,7.43371025016275,7.33927281693073,7.43732197872153,7.61792835633318,7.51533311943595,7.20009253473688,7.12737809810597,8.26576399508273
"FGD6",7.90988716779789,6.1611279865793,8.11551539005646,7.38729031719516,8.30635160857521,7.9051662247582,7.30617621840472,7.59155868912379,7.38454173904401,8.77043230516576,6.62736681537044,7.04347677152902,7.77833276765709,7.98103835598496,7.31564772553021,7.39949664211064,7.38380337619786,7.63186000056689,7.45921559186907,7.24628707069958,7.80181682975607,7.21579822566588,6.94800593412075,7.87596744040811,7.19229711790768,7.69046575687974,7.54039672456497,7.17016153059707,7.7726466470786,8.00149466860439
"ZNF415",8.13349772525948,7.9518588282487,8.30582173488628,8.13726802159239,8.29398430002165,8.14869605518516,6.10842724700734,8.48511035778727,7.95898651947252,9.60087986115254,7.38327821148418,8.09545342213216,8.06642309192519,6.26985025026874,7.64414596539127,8.54060264195796,8.06428709085318,8.39079067070313,8.39423152641476,8.44242741361865,8.1840005669892,7.9945399948411,7.09154675314889,7.15440842962655,7.79503321770301,8.06364716496806,6.63280958588172,7.49027439065798,5.81020658350588,6.20513225560761
"TXLNG",6.98997094438539,6.39873332917105,6.52366671940526,6.47083965686006,6.8501821670252,6.92249717959036,6.48126776005449,6.85399675551182,6.68909472858638,7.00341370004965,7.11748744958768,6.70657661124462,6.61839069053826,7.06868856108967,7.05370706252496,6.70014870074935,5.84899967029723,6.94794380287189,6.68554367031209,7.67740637181943,7.11097923188244,7.34674399974315,6.12725087069127,7.60118244227156,7.05937601655208,6.72394209637699,6.85248298663795,6.53063590359557,6.47137648252084,7.04708594179553
"LMBRD1",11.5207501077207,12.3023876462317,11.9052860655867,11.7085262341959,11.8594756238359,11.7396403924391,11.7666995233143,11.2802865196635,11.9263539463902,11.6657293872532,11.956532674738,10.9956535910027,11.6757882467962,11.120753196214,11.7973333499421,11.1321917792663,11.4357469573862,11.4452675595429,10.7734418332705,11.4658294768571,11.5676393423866,11.8576070171673,11.4778475858804,11.4769061792709,11.8891468526368,11.3563191776224,11.3198583461916,11.7497071911839,11.1498063457522,10.9903290014351
"PRKCB",6.5572719395017,5.76730490727871,6.72149500844008,6.23216443011163,6.01499105178445,8.05178571642531,7.23029335829835,6.50326087523671,7.09941112783318,6.26766869251135,5.84661031108695,3.51849987506017,7.27227585961161,6.69471277911862,6.40356941990224,5.08298051417663,6.10547699512353,5.93506658184126,6.79546782133946,5.64662672516597,5.6683307147863,7.473066713628,3.4141393956823,5.83918580965033,8.57753652657819,5.30465867019987,7.61797141395749,6.79475073097564,8.35331763581139,6.90508991343407
"CSGALNACT1",9.29926563603647,7.48153225588359,9.84475062296162,8.50587165879583,8.74673511659817,9.5710573484917,8.65239237274463,10.5005762764481,10.1505217554804,8.10699752090178,9.50120394462733,7.8570479695367,9.67366122362641,10.8589390709648,10.2614287161124,8.62384152526235,8.96064191970584,8.28542380418724,9.4635487762763,7.75661128905625,9.03695047750582,10.0124882241039,7.08980444998856,10.3638630495088,11.1588892543618,11.2281544067063,8.69388458486259,8.98329895259357,8.70964245992462,8.7868616193351
"LRIF1",8.64056895725855,8.02960752836679,8.12668294971422,8.24598410005162,8.89671968159946,9.15448865531992,7.81663679348708,9.34874839096874,8.58069163975531,8.19220249695391,8.17488329806422,8.80441486223057,9.07010731553867,8.90906759755518,8.70748014412561,8.31591057523404,8.26543677810495,9.2360091632765,8.3674549992131,8.54868985755193,8.67863569258589,8.78205552615368,8.12786487211448,8.22560336937586,7.86449155411424,7.96796472437996,9.27169288770705,9.11781832230627,8.73114598073895,8.41758887476881
"MINDY1",10.4549679085246,11.0186125708269,9.93646273596486,9.19749552982804,9.93160669158294,10.2024944329087,10.2676455789194,9.79409343510357,10.3778698600779,10.6137421731882,9.2150963831381,10.7399765605306,10.3713053732424,9.53925809663108,9.17028769204759,9.29990959556399,10.8474288614174,10.5587489344657,10.392338088075,10.4389363878863,9.60255909076474,9.55384596133702,9.73586495979042,8.43974398168979,9.39445818797799,9.68222825145824,9.10059066063132,9.75330108960288,9.17086617542616,9.97868099501044
"DDX28",3.23464992635994,5.05730649577217,3.3730436302081,5.67661317545956,3.07714249880604,2.54025638449821,4.35655665634905,3.43467080130697,2.89211088931001,4.49146339749361,2.9269225355698,2.53561437659072,2.81654016721614,3.6002499207907,2.89140541274483,3.44992622588106,3.31508434310645,5.7471203268498,3.55801229958928,3.15944006713876,2.62485090316665,2.76529261035445,3.71379143954093,3.58197275809906,5.82774121690284,5.11522759076257,3.69722723290649,3.9327120102485,5.53815129315337,4.37395511769753
"PCID2",9.71872263104706,10.0178819942951,9.73435007563163,9.71142452824875,10.2926808015749,10.156116672661,9.69115426995216,10.0742180047972,9.83010381350083,9.99336960430235,10.6552000067541,10.1489718499477,10.1875428759796,9.03889899727588,9.94756957389998,9.84999075935483,9.88795073941757,10.0350759375161,10.1432863690699,9.58311766021247,10.120471694627,9.62825555348136,9.52626189649532,10.2894575724837,9.54053411869676,10.3221819793733,9.96407694269295,9.64244167162537,10.0070783125285,9.99050430267116
"MBNL3",4.93609240114621,4.40383867181302,5.83822099210045,5.83181696521561,5.35899659529883,4.46074766841786,2.9364876016087,6.01698208271346,5.70260674226416,4.8994926926508,2.99946989403185,5.91970097088562,3.94388405186045,2.4561639213171,6.10558525120316,3.11820144443923,3.51621274685217,2.49452369482005,6.86156478229707,5.77930907163647,5.52985121510719,2.38677614318822,5.76874179458582,5.98881103365632,3.84719684716504,4.94037113125347,5.35776402060898,3.44066820151212,5.82404837834075,6.42881495214239
"METTL2B",7.0482077189361,6.77710942165201,7.77227497269843,7.35947475714812,6.93535304101572,6.48951689801609,8.09263259186272,6.56990857195437,7.07297207080912,6.52643397029836,7.26147118607552,7.79156999792581,7.20005239998421,7.0496267086315,7.41163513883618,7.11256622725666,6.98000321835531,6.55952467374622,5.21963104881617,7.00579376115003,7.23273592128269,6.77744108149485,7.15598572627543,5.89899048302212,4.97912670185608,6.73797574470624,3.55165183286887,7.92766565390531,7.35862179583998,4.68113056931294
"CACNA2D3",4.58414568715678,2.70568707144623,2.82981849137286,5.72593138375874,6.75658062100087,6.63118489324822,4.79178586032532,6.56406446789384,5.80501007968004,6.55246625533407,5.53972442345883,7.40177991676717,6.02628951173682,3.78282056107049,5.96023873462069,5.53280167954458,6.06477962944905,3.10740435992923,3.64976624383677,5.1242991900389,2.9627473132047,6.68396226367557,4.57292870748845,5.27552048337618,4.62948394483531,5.78941055030761,4.22819620333476,4.98957400500371,5.59591886591894,2.51211470630222
"AXL",7.54683712646993,5.74741579255215,8.31523443067059,8.19418249365139,7.77261500176352,7.37261870197266,7.62092323416189,7.67729157818672,8.09279794178203,7.28110159663741,7.57289199371061,7.92027108459764,7.65007408210431,8.12151046278673,7.25346024221418,7.53832716018283,7.77945035754091,6.81980562031921,7.29253048812347,7.35081064331405,7.08585722352088,6.79481343366884,4.77748128878892,6.9762116302321,5.63875878775061,7.6303536443165,7.40658244605023,6.6737458280848,7.42948566466828,8.02115035758228
"PRKCD",9.39008852480732,10.497476981494,9.07458075436264,9.21711987525243,10.0820117019989,9.79633432017428,9.61505640980091,9.71307835551317,10.0003599198887,9.15159725420163,10.7649269507817,10.1558850494219,9.99611179505041,9.5304511532027,8.66767257345639,8.66624875179315,9.73837409657511,9.32322776422245,6.13076996691961,10.9205337262433,9.63134831810214,8.87463116978185,8.80092424088303,8.73076821690055,9.46823706287265,9.1364592666668,10.146057934459,9.50097810062023,10.1389234490939,10.33200002907
"SCN3B",6.01191027190502,6.53368441983926,4.35584917461898,5.74865259984151,3.91277297059352,4.69403128593969,4.43271049113644,6.7917964324484,6.32365412246918,6.75147734677015,3.93988633770899,3.71468417289199,4.57738868500398,4.40248639873402,6.47204709149147,7.80676322701098,4.79984441827764,4.08378913757393,4.72450763259334,4.15944420998513,4.48597314454506,5.32151417801634,4.3650962544951,3.33936516084718,7.8240449751296,4.13605794825104,4.32008451014552,4.83295059796881,2.10604445420672,5.58094232223341
"IL26",-0.752840120073155,2.01589834559586,1.96212055352887,2.93694724513366,3.08535695949462,4.39481183334695,0.44868522679483,0.813897047620423,2.31895578840164,2.74772421619946,2.42367154233333,1.44802437896014,4.51939105836369,2.62145844071773,0.996672404174834,3.93117511156355,4.72415133903295,1.93357778012098,2.94753742690326,4.75713646700781,1.02282718295726,1.70896311410319,2.3259494001471,1.79547645030533,2.6313587159121,3.17575829047908,3.69972651863477,4.49183673960528,1.85686337670358,3.6455377428468
"DCP1A",9.17737529047845,9.41274916885028,9.34138127147457,9.24224130789236,9.67715033079172,9.40990856213332,9.59288540651718,9.33124906599702,9.59720506622876,9.46128718565345,9.35213403909417,9.71352964174284,9.49509198675994,9.03988986199754,9.46221761911369,9.42990738444367,9.28350219545194,9.48147736182479,10.0274778373042,9.43029127798442,9.22790193688132,9.50949609823476,9.24698984978983,9.28772588580168,9.33784713994852,8.75242873460012,9.481475073962,8.68635121022935,9.12619376722663,9.17377445047131
"ADAP2",8.74037695551987,8.30089597433939,8.21991449955326,8.49955575008489,8.31724135873736,8.59235708802918,8.93505041090954,8.12879227451801,8.74117442726313,7.50512385004034,9.09309109079674,9.04902215448221,8.36596542389308,8.55828519596929,7.92950826999206,7.829683423403,9.09984987854848,8.079309434784,9.265445309107,8.8133410666676,7.86144272093106,8.45270196660127,8.45490534270463,7.63213689065036,9.30409446611749,8.66999801530089,9.0168546087317,8.89471054438143,8.73378371139227,9.11367651837907
"LRP2BP",5.71608329310422,3.77376722298312,3.96840565410752,3.37209432696194,5.17486715903253,5.27948553802383,6.05419616874674,3.58222985887925,5.68397120276941,6.50322015942382,5.98424517171186,5.16654607013057,5.32950108889787,4.18087215814599,5.21490229074312,6.04292989200404,4.72879991583991,5.03724049704295,7.17311165354569,4.43326066717122,5.65389481631541,4.52154790313548,5.2328966135354,5.35812696773364,4.24614391850846,4.40993913369477,3.07765238563759,4.11095304957379,3.61984403310512,5.56326096333063
"HR",3.921491778494,5.695729092373,4.72635174577068,5.25475786735094,4.21487346494362,2.87452769348945,3.43571968160386,4.42538003212903,3.57617198877778,4.04520417680553,6.11632287593983,3.54933666123255,4.39719321672272,6.76789976962103,3.91691309430181,3.67846687163622,3.62955936411054,3.00260492308232,7.26412262270567,3.72926814303844,5.02123306944014,3.53052494528582,4.17085664544878,4.81350071095198,5.24430389484004,4.96073871659657,4.00334658987737,4.60893083019355,4.17489448091588,4.20668669521755
"PRKCE",7.60599227409707,5.68311744337349,6.47261896790647,4.76262629552842,7.31553391098216,6.47732648501876,7.3267025386397,5.59090850955223,6.24723868076905,4.96656060118378,6.28823087386297,6.40106506758492,6.54885472944747,6.44290725389127,4.86830367530029,4.80666374810796,7.07335835417818,5.69812148313076,6.767482691029,5.67581596375255,5.39560752322815,6.09009224780724,6.39459323542555,6.55374124438354,5.4972105869735,6.5000165541185,6.01728818553749,6.28669597924516,5.62719410126585,6.54030689545408
"FOXJ2",9.49608343102274,9.44846996657429,9.82854699742409,9.73450954571364,9.65547612469676,9.3886029281457,10.1509114197993,9.80412660213323,9.55417927436202,9.34319844356324,9.58448814654542,9.1272523866935,9.53801982057301,9.22107953437229,9.50582765823061,9.44621318985212,9.62272713138586,9.32920737115089,10.2843440695379,10.3694673894415,9.78157679864944,9.44077855412589,9.56584021978218,9.17506531917008,10.0459087590638,9.61962974321957,10.0126528214044,9.30236404718094,9.78730993920456,9.73885596444011
"ADCY10",1.87420845442387,5.47186116768032,3.47634328314756,2.67968652475294,5.32924343774369,4.98447847670326,5.38167875744465,4.38864036158927,2.4126564443573,3.58377892375325,3.36549171708023,2.23829592159961,3.17138155810733,2.57008616266144,3.34203609219363,5.68831346122858,5.53581698619476,2.9384444943614,7.20793358461763,3.57808471917645,2.1248487747733,1.61229940626281,5.21444410314035,5.65044350852934,3.96923585678242,3.41725314015906,5.36893488573663,5.14738741861835,2.80169211870904,3.76249797563825
"SPATA7",7.5769448864453,7.46050755688583,7.06507256145983,7.64334149692018,7.8185369080219,7.64032412823108,7.05626108064258,7.49762459610023,6.64751285157364,7.65759450306415,7.58526542448785,7.70979769982101,7.72937505999225,6.94194266726798,6.11700573976878,7.0860376546886,7.14846546239195,7.43217860819772,4.57628371144764,5.80043857339204,7.8938106401235,6.43444399895228,7.07933232416779,6.59715613159286,6.89169668838963,6.60448757406606,5.59687682410565,6.96902852810088,6.77300720904066,4.21230318132166
"UTP6",9.91947839176765,9.55810368961063,9.66138522799026,9.40834829828505,10.1152702330888,10.2907932680351,9.511581213321,9.44515421885714,10.025064983074,10.1461511792637,10.2317948309426,10.42550793456,9.28441376107112,10.1098196406723,9.21178502487308,9.60791768964835,10.3538027432547,10.0524361612564,10.0663192817674,9.94478790814149,10.3868164126297,9.53118375668792,9.89826456957309,9.55965044507969,9.80062402625762,10.2435578683814,9.96732705288523,9.18693645817555,10.1340743721613,9.68630811577174
"TSNAXIP1",7.48338856431966,7.46064128416995,7.36960413825822,6.78861559221379,6.89014169745487,7.18239531207742,7.54048558959274,6.9805164791913,7.70246981088007,6.66546606228383,7.39670700140486,8.20432073446536,7.20244438824365,7.3449049063163,7.29160975362115,6.74360106805613,7.67236763548478,7.53366308826177,6.9133578465047,7.2903118737207,6.4373421071967,6.78578283104187,7.80404872101643,7.51460769377563,5.05028202398353,7.13634858479632,7.28801009812046,6.88108370556319,6.60081020536362,8.15074151973542
"DOK5",8.59351206675046,7.59209416497455,8.85249818265103,9.09472882746359,8.03368079040886,9.16487850681657,8.95599549286746,8.13663980823801,8.57663483081792,9.03568613360921,8.95522576447032,7.89204982785122,8.23949097807592,8.51869441313527,9.03208364554933,8.93663472796806,8.2835749552298,7.77354189417721,8.63559791225226,7.98876947136454,7.98432503491782,7.24485649893675,7.77215598105362,9.07045755988739,9.52689301709975,8.04502590420549,8.02430846939089,8.53743026787583,8.00682866523056,9.04207134100575
"KDM3A",9.96966411338944,10.4182158806775,9.91684048613739,10.0425075177196,10.3549426855705,9.94041243214121,9.9664142604332,10.4401123023405,10.2834201850183,10.3306744033043,9.82637468869511,9.88539315988179,10.1191106218498,10.6299771331272,10.0113621820264,9.91421254389446,10.0680649938616,10.5697352277814,10.0581374320507,10.0673283878886,10.2833461124359,9.63787045336724,10.1726848476982,9.97288812455636,9.60706325196851,9.62866519755411,9.45989300733802,9.87533180095036,9.53868565760864,8.99452631297602
"RNF130",10.6238651018986,11.4737332489878,10.9342329412342,10.8829637788048,10.6027037619485,11.1903072311359,10.9679476618125,10.9581224566414,11.2977273667066,10.5160906763298,10.9535649569346,10.4136421917175,11.2901870762135,11.1815116244743,10.940819895923,10.8376406548198,10.5906870069347,11.0366672564514,10.9247268632718,10.8007525368321,11.1048729680481,11.2536785027392,10.3592205277332,11.1495868199606,11.2715245728647,11.1105190268468,11.3109540705,10.237273704211,11.7891428765354,10.844857560655
"PRKCG",3.03841721063226,3.19711845774967,3.31200680978595,3.06131553028568,2.48259633318191,2.53726949517982,2.33325892498748,2.64417383110072,2.42285742071039,2.12127211548035,3.73635305548858,3.66037266689916,3.85952804427366,3.59319407340784,3.29327315807301,2.69355696770159,3.54018640552329,3.06454658383473,4.26356266030353,2.74155538034662,3.04854320583709,2.28119735554189,3.35363907992604,3.07543610787185,3.78703218885636,2.83573167690949,3.89657057107234,4.23669555444669,3.67141548765604,4.03067428599464
"ALLC",6.0209723272346,4.08264619860402,5.24640566365006,3.80502026918443,5.63404355307504,5.58816415325165,6.15046057973145,6.2761806555638,5.58814961471344,5.28271937702403,5.24116741965553,4.35064058379371,3.5662931620728,6.10154645656064,5.23283050788531,4.32885241279068,3.36946887146711,6.39456509123125,7.30885650009584,3.43493143038375,3.00462808822708,5.03329145972899,6.34089743140067,6.00157307647605,4.92393650738586,5.75748198549837,3.21145936070868,2.69374898693404,6.37522348101384,5.44923683747664
"VPS11",10.0170048090035,9.88129076112718,9.79076915275532,9.23146189259631,9.399638967766,9.4472779000722,9.10875732005712,8.9110787720858,9.66865417628538,9.30721367477912,9.722072648211,9.52873604109922,9.80349623452979,9.43916657107804,9.2812270423865,9.81492359879585,9.39307371369493,9.40227513305591,9.62942622460045,9.54362499085354,9.87628307355167,9.19331280204798,9.3718992305047,9.17988695073245,9.93933218060496,9.39408955474668,9.43675720354207,9.67101839899389,9.15143916036488,9.32228451340463
"PECR",6.96409500102209,6.07293525700981,6.78691500022046,6.8524558806265,7.09139918006122,6.93085699269095,7.31154586199915,8.47086195629286,7.50777135660813,7.09610150179699,7.34934345383794,6.66040162889129,7.58901239693886,6.56596632033556,5.34478536262306,6.83827826762338,7.17287370022844,7.34584500974965,5.5714425558035,8.14116143511445,7.40465009534231,6.57040792459082,7.48211236210035,5.99828850389076,8.3879617598149,7.00740539733205,5.35424300931113,6.07313833622074,6.27165614160778,7.26694619465341
"DCAF6",10.2513387705038,10.1227518099971,9.70499808336172,9.91454136837714,10.1143286314444,10.6638283954598,9.71273295617991,10.2871244777907,10.700262262083,10.8415206054566,9.95167350194404,9.76855034358094,10.2603772830894,10.3349667191926,10.1036219194441,9.91317484346161,10.9368564624548,11.4339190880542,10.3628451167593,10.4639053403035,10.7364929576516,10.231630053305,10.0092923673262,9.7096383800565,9.44137102389033,10.7653700249867,10.8193471267247,9.95256934607747,9.51904551858123,10.1095864890007
"PRKCH",8.08838467110181,8.36256695286248,8.36788547148747,8.08938188593119,8.43001932857943,10.1015473932388,8.06998473202311,9.76555794918392,9.92540391296952,8.59113029453837,8.68453924561488,8.09326214557782,9.09844284068484,9.38930045325592,8.75137671346281,8.064262687355,8.70094551571058,7.80926909550763,7.80543029854716,7.50515110643387,8.27835751207786,8.79457745046534,8.73341264915037,7.86417256928266,9.47400623475421,8.972879331053,9.85191262996431,7.84078483661842,8.89916197854675,8.82321697246859
"GLT8D1",10.6224303643798,10.5896640848715,11.2571683279871,11.0875466416937,10.9049082437162,11.1219091768083,10.6672929738392,11.0384631245489,10.9747386049865,11.1509370206998,11.1493784856237,10.8589044886575,10.7859009262158,10.0179023734453,10.3040595523059,11.248740166851,10.1512950231908,10.4042245845303,10.8345301006639,10.6711206068101,11.0494628361934,9.74143035093956,9.94855235151185,9.97140220481368,10.3007623579143,9.97503110347439,10.4446726497918,10.6391669789204,10.4120416007244,10.4036658322109
"EMC3",7.26798347288827,6.19633279135865,5.82070296326119,3.80925480674415,6.23232076881177,5.15009329017598,6.40327254351496,5.99301762346583,6.81963185849694,6.10126728927273,6.8135353160628,6.76634270677961,6.40723298857884,6.40415835859503,5.82662678786074,5.99917723309103,6.58381090419565,5.89619421127517,7.71956839539572,7.32815921012025,5.8318805229196,6.4353818634851,7.20336254452875,6.39281054420271,5.45742856946799,7.23151963542332,5.42488217555984,6.24691405877626,3.87278315883,6.78958982094072
"CAND1",9.53897870151815,9.46349151994025,9.63438743901762,9.78023298580771,10.1607882340852,9.75630660349902,10.3765723286824,9.96700321628538,9.60588290142795,10.1923235640037,9.35837853118585,9.65021831627643,10.1746056995465,9.88270475522695,9.88285981146715,10.0881559420939,9.62838169784806,10.3965084411716,9.26705243434137,9.96282580607838,10.2750662639513,9.86892752875067,9.43999858865408,10.8444437874322,9.3755430594887,9.93721673061722,9.87811181293303,9.9235381366348,10.2476848097018,9.02382674699056
"UBAP2",9.81215416245291,9.47957436154577,9.34303380274464,9.73238264586777,9.77517643771548,9.48187013193767,9.94397999682328,9.61536914659107,9.5469651992943,10.10179313493,9.65588614283796,10.5893446193811,10.1056963061741,10.1022957319195,9.59134004816159,9.84655962354245,9.86668636399915,9.98105018074639,10.372942257397,9.85163885156268,9.72198215969945,9.80204635841728,10.371025750419,9.8800666564559,9.38164813922852,10.3157625236368,9.8400582037409,10.0105737607082,9.875951214937,9.9501607957734
"CENPJ",7.56099717311824,6.63264590092894,7.38624235859745,6.35257930364002,7.97527581239772,6.81015470826049,7.08684527074953,7.14675321185337,7.50088055713771,6.88890643590095,7.38937216371968,7.86894422553031,7.73430784509801,6.70091011326513,7.33270835332988,6.75263945662196,7.56652090331982,7.13716473250107,7.85535486596496,6.99517731918343,6.84691499250716,7.16179839909024,7.3632392969522,7.88171856915729,7.46971455670285,7.77944488213764,8.162753788859,6.58538664677504,6.5327359442526,7.40450675945698
"EAPP",10.2924827596727,10.4753524342931,10.0861041026284,10.4551777280301,10.4657456019805,10.7164292754701,9.81927217831503,10.602031917777,10.5794401233382,10.5491518934965,10.431338506921,10.2448907325193,10.4117788899391,10.1065389398327,10.185384828939,10.2813778318344,10.1043100492407,10.8795389549704,10.0320364842738,9.98813335762314,10.5301162896439,10.3154841470059,10.46842519599,9.38374033090971,9.82431720068592,9.31930292308817,9.62288078878,10.1975468533564,9.80617703526162,9.16004266131739
"CENPN",5.34519234349143,3.29814843385579,4.03281328197078,6.96641111497232,5.82033462340756,5.33194103126887,6.71719354663093,6.6150567895603,4.38317306026166,7.60214150508255,6.16326595725847,5.31814228438387,6.56232526963767,6.57728614515672,6.631509133087,5.59769430467251,6.4319487624682,6.10034049078808,6.75004323193942,6.73771507241038,5.75078364353476,6.8534888680809,5.34622112609623,9.1685777530171,3.76387286598634,8.47487643841886,8.85146504624456,6.29754730331404,8.06279258074187,6.35640521767354
"PRKCI",6.59422239147263,5.22090786295283,6.10569616998275,5.72580149808356,6.88714835789699,6.28184630346437,6.04881458238536,5.74688815671135,5.88367226049346,6.66159260765599,5.15066114143631,6.99058645471616,6.54048374183919,6.08511687072879,6.04167131099237,6.30204021312322,5.62514045504459,6.51027092574399,5.20265799671255,6.74832060187926,5.9515410617531,7.03698495461778,6.1333276455278,5.722180338916,5.53131415020184,5.59436292307438,6.79325612545645,6.31775348951023,5.5010004601436,2.83469791993233
"EAF2",6.73662586402913,6.78771918296334,6.54715718659393,7.44118348313707,7.6036870846577,7.50502256356017,2.80058075790788,6.80845911957653,6.93800528456518,7.28273400716614,6.64955439408782,7.80266898160014,7.55829023947723,8.76345293409616,7.85792235450072,8.05020575772373,6.80387816998642,4.66446511027179,4.22295474325796,6.74133462669381,7.10423260723876,8.73812603521072,9.0180520837387,7.54289932238363,9.09632897949515,8.19899907685997,8.56059204628844,7.62049072619758,9.00942256709533,8.79844135708406
"WWC3",10.189305114738,9.7248957633744,10.1664004747293,10.3207270441963,9.73531976800494,9.81119675063032,9.84081765535881,10.6150574224314,10.1158003912111,9.32445691796802,10.6115537707698,10.90709481307,9.89324284294081,10.5511072921842,10.2398181380543,10.354999581021,9.85536339244792,9.8241761768218,10.2197558149796,9.85999040483423,9.83516980739724,9.51681961427611,10.3417876239962,9.06294355177943,9.77121449817756,9.6594051626944,8.85158149961039,10.2354864463487,9.24479153666838,9.80001529857424
"PPP2R2D",7.61355361521294,7.94470195933641,6.72810184440414,8.13841934301297,8.55773886098278,8.6233407558266,7.63468736602097,8.06261101935316,7.33407979267196,8.34281512889643,9.05521279264071,7.45231128009711,8.07800986859735,8.45546215698089,7.71380448637191,7.68923850004413,7.90848529474501,7.92869556819518,4.87189969089551,5.70028469465486,8.48399671402156,7.99328537978683,8.34819204281687,8.37775108118334,5.956706791819,8.89555440881036,7.34181954994186,7.04161760853591,8.53143869070102,7.71603101905468
"ITFG2",5.92677860751846,5.76129716010683,3.69100523784699,6.00527785933248,7.18878728023855,5.36464664762817,7.237616648256,6.07704508080857,6.46434167661943,5.22838960740461,5.67967733991676,6.7333958600435,5.55443853997989,3.90526669977784,6.41273859100718,4.46706009153155,4.547275850277,6.38611196063433,6.054512061811,7.32245365526614,6.44212692101402,6.43912776993949,7.4019589164898,4.72006481241484,4.5307829944391,6.30174341711526,4.15763770485421,6.2537424022201,5.70931376044786,7.08469809115465
"CISD1",9.71025801954817,9.14771053922276,8.98655787158058,10.2570756662788,9.6625037863791,10.0476908893893,10.0165656123127,9.34894326856766,9.12960313077799,9.92750753231739,9.77084703243458,8.84296275885304,9.43989139058472,9.61372813469805,9.66830713892678,10.2846460946984,9.67148259259231,9.82818794781933,8.99187296098868,9.65546293828156,9.96799700759529,9.66390806410654,9.25332528390655,10.6410741825937,9.77687157315527,8.74029314954197,10.858604230589,10.3478683119913,9.8870319303058,9.33266410583028
"PLGRKT",9.74063528634482,10.2394924427303,10.3777146914914,10.4060906034083,10.1045863315398,10.3159455338732,10.5871142644842,8.95835666790405,9.90100599597423,10.0388842884761,9.41827981330538,10.500324833608,9.73199027017415,8.1234832840702,9.3478165562397,9.96736427960824,10.3320632410172,9.8247874897544,9.89127633219508,9.84182740350823,9.6384578409802,9.36209755762609,9.67574732196704,9.96959788223823,9.26540351666022,8.63263170724188,10.5167105356542,10.4831523542475,9.98975549431097,9.45414955483219
"PKN1",9.17654502647559,8.86429158583187,9.15809163094649,9.13625737405137,9.12063114936634,8.58916447546892,8.87713702158182,9.05772061588181,9.5260017459595,9.22799307783042,9.12843600087328,8.42983830227148,9.09813195557575,8.43022836275196,8.80563948357987,9.07776269732577,9.42992784334914,9.38292298846331,8.45094660816735,9.32268109939521,9.10207388141795,8.90400048541855,9.48126815438576,9.58766632491641,8.45244379341897,9.58106059139957,10.0572824926952,8.74286095176668,8.72120240169513,9.3703952155643
"USE1",8.36631915048299,8.91928900444766,8.33586188593698,8.27331062191373,7.83817308160982,8.72203064078402,7.50434972355923,8.10895675172397,8.64799049530371,8.1251823080018,8.59181364277448,8.99227393719734,7.97185244879925,7.42252847763219,8.06300801782944,7.94837156293795,8.20891964107524,8.86480371208894,8.70809373918878,9.1522246181964,9.51896982410416,8.61396817343954,8.48621477591973,8.05701266444743,8.62526787210725,8.46762596412013,8.32464163224368,8.15201208640171,8.35964933097685,7.81974665434983
"PSENEN",8.52655500271324,8.65941902527429,8.0918569504185,8.73432293079067,8.52555251888784,8.61812278058265,7.91983859991342,8.5785944060948,8.81612992328933,8.72312565126007,8.65473975429783,8.77973138595513,8.93593670417087,8.20414105064728,8.15353745552684,8.69526499842578,9.00771503365,9.39715743175361,9.06449598294389,8.92045184631334,9.18962575581808,7.92898561941276,8.86347804691221,8.11407250170421,7.67660582277433,7.98664443741485,7.83803660837648,8.9152969031583,8.8507185591435,9.00180206783887
"TEX2",10.2817934720385,10.3150287183474,10.2438897087772,10.0814750788074,9.4621382781714,10.3179081774272,10.0082846234993,10.2176725131834,10.3452891230302,10.0475759760362,9.81812869397916,10.6783794952998,10.4845284609653,10.4969783002994,10.3650621655316,9.6027248736189,11.0881183279736,10.84708769858,9.91443598190892,10.1084730355285,9.5357230041361,10.6823984441824,10.1846723248078,9.40050002262343,9.62751140244437,9.59514446543693,9.89578676158861,9.77023660524644,10.766180100126,9.70212601925358
