Sobs	Shannon	Simpson	Pielou	Chao	ACE	goods_coverage	depth	sample
895	6.07938128447896	0.995785903354878	1.78888890942783	1049.18421052632	1030.39013494594	0.961929824561404	5700	ADALmet1
199	5.00821274064382	0.991982579255155	1.89228200773587	199	199	1	5700	ADALmet2
57	2.72878663492688	0.881703416435826	1.34986496789511	57	57	1	5700	ADUP1
95	2.86479504410956	0.88321514312096	1.25817852010605	95.8571428571429	96.1664289418709	0.999298245614035	5700	ADUP3
50	2.17732694396463	0.784504709141274	1.11314628822145	50	50.3233991111111	0.999824561403509	5700	ADUPmet1
45	2.09207795064937	0.771395567867036	1.09916650413397	45	45	1	5700	ADUPmet2
166	4.66609748445748	0.987339796860572	1.82555110756929	166	166.163194444444	0.999824561403509	5700	KUAL1
371	5.22629701461807	0.990868698060942	1.76677434587645	395.241379310345	387.48074801617	0.993333333333333	5700	KUAL2
254	4.98023047438735	0.989587811634349	1.79878267564615	257	256.615477586326	0.998421052631579	5700	KUAL3
331	5.21006026581991	0.991142566943675	1.79591657003424	339.636363636364	337.440516627413	0.996491228070175	5700	KUALmet1
321	5.18880509781504	0.991484702985534	1.79809686596993	337.434782608696	333.292387004856	0.995087719298246	5700	KUALmet2
246	4.7047064652937	0.983145767928593	1.70914555629825	251.833333333333	251.565236686281	0.997368421052632	5700	KUALmet3
273	4.6709711264801	0.978628131732841	1.66538715124285	276.95652173913	277.923379805427	0.997543859649123	5700	KUUP1
153	4.42765488938043	0.980877439212065	1.76034570292634	153.333333333333	153.461791992188	0.999649122807018	5700	KUUP2
143	4.35959604106126	0.980187442289935	1.75689402584942	143	143.220239728009	0.999824561403509	5700	KUUPmet2
311	5.24870202082608	0.991748175811548	1.82888201756857	311.84	312.98455769047	0.998813559322034	5900	ADAL3
920	6.07828483829473	0.995613846595806	1.78134584422789	1038.96808510638	1060.30801868977	0.96406779661017	5900	ADALmet1
199	5.0069881319892	0.991984774490089	1.89181930675976	199	199	1	5900	ADALmet2
57	2.74656630694687	0.884077219189888	1.35866014304485	58.5	58.2964278746098	0.999491525423729	5900	ADUP1
91	2.83813164260298	0.881975466819879	1.25835514872619	91.3	92.21270884802	0.999491525423729	5900	ADUP3
49	2.16271662077245	0.780705142200517	1.11141648643047	49	49	1	5900	ADUPmet1
166	4.66774253712398	0.987357885665039	1.82619471343636	166	166	1	5900	KUAL1
369	5.24611641679765	0.991127319735708	1.77509622906312	378.027777777778	378.493812230342	0.995593220338983	5900	KUAL2
254	5.00013960957809	0.989956391841425	1.80597354917145	255.866666666667	256.289125408104	0.99864406779661	5900	KUAL3
338	5.22856433573258	0.991444527434645	1.79581766298233	342.25	343.742860725731	0.997118644067797	5900	KUALmet1
318	5.18644474403257	0.991504567652973	1.80020773835242	335.55	329.786429148804	0.995423728813559	5900	KUALmet2
246	4.70853860355909	0.983459925308819	1.7105377116082	252.066666666667	250.9753165036	0.997627118644068	5900	KUALmet3
276	4.66658777742842	0.9784760700948	1.66058894691775	285	283.429328461057	0.996779661016949	5900	KUUP1
154	4.44302316636636	0.981210341855789	1.76417112372165	154.25	154.415549513619	0.999661016949153	5900	KUUP2
142	4.34511400614443	0.979899224360816	1.75353738362596	142	142	1	5900	KUUPmet2
313	5.26561678648872	0.99191986025262	1.83272906017573	316.666666666667	315.998427915048	0.998196721311475	6100	ADAL3
923	6.08793114720059	0.995672614888471	1.78332212781436	1098.92715231788	1080.30392608723	0.962131147540984	6100	ADALmet1
199	5.00745911564514	0.99198586401505	1.89199726124058	199	199.190908920543	0.99983606557377	6100	ADALmet2
57	2.73509509527744	0.882632733136254	1.35298561115815	57	57.2611943152938	0.99983606557377	6100	ADUP1
91	2.84434207981442	0.881439666756248	1.26110869811183	92.6666666666667	92.9328075641353	0.999180327868852	6100	ADUP3
50	2.15640579926532	0.780867616232196	1.10245046937259	50	50.3871398936293	0.99983606557377	6100	ADUPmet1
373	5.22726675380699	0.990753560870734	1.76549777217049	391.857142857143	385.906428399062	0.994590163934426	6100	KUAL2
255	4.99772298191175	0.989863477559796	1.80382071387975	255.461538461538	256.007384343091	0.999344262295082	6100	KUAL3
339	5.24063191959644	0.991362644450417	1.79904971610198	344	344.234643350224	0.997377049180328	6100	KUALmet1
317	5.19431570713987	0.991514861596345	1.8039257869275	318.71875	320.531535124389	0.998196721311475	6100	KUALmet2
244	4.71210106717583	0.9836082773448	1.71437397367424	249.076923076923	248.248332325066	0.998032786885246	6100	KUALmet3
271	4.66073193128475	0.977961569470572	1.66391755701921	277.666666666667	276.956437227895	0.997377049180328	6100	KUUP1
154	4.41845782554851	0.980460037624295	1.75441707489217	154	154	1	6100	KUUP2
142	4.35888048023656	0.980237409298576	1.7590930553361	142	142.238619712356	0.99983606557377	6100	KUUPmet2
313	5.25834266014165	0.991994457042076	1.8301972574859	314.894736842105	315.736100520791	0.998571428571429	6300	ADAL3
945	6.10557572254966	0.99571967750063	1.78234153279035	1096.42592592593	1080.76462611227	0.964761904761905	6300	ADALmet1
57	2.74947887686101	0.883139682539683	1.36010092117067	57	57	1	6300	ADUP1
92	2.83970623318474	0.882303300579491	1.25601017597243	95.75	94.313573416788	0.999047619047619	6300	ADUP3
50	2.15794227292861	0.780880423280423	1.10323598298596	50	50	1	6300	ADUPmet1
370	5.2207119670494	0.990849785840262	1.76569182837032	385.529411764706	383.799881232649	0.994761904761905	6300	KUAL2
254	5.00089237718964	0.989971025447216	1.80624543725884	255.363636363636	255.38616590561	0.999047619047619	6300	KUAL3
338	5.21855378198546	0.991112068531116	1.7923794095573	341.791666666667	342.381839841795	0.997777777777778	6300	KUALmet1
321	5.18373450251671	0.991391735953641	1.79633973280678	332	330.321151731806	0.996507936507936	6300	KUALmet2
248	4.72067098326846	0.983733786848073	1.71242658628791	257.714285714286	255.0177645155	0.997301587301587	6300	KUALmet3
274	4.6566943177432	0.977787805492567	1.65921540698264	278.714285714286	277.404343920981	0.998095238095238	6300	KUUP1
154	4.42304534695288	0.980533585285966	1.75623862127804	154	154.170731707317	0.99984126984127	6300	KUUP2
143	4.35326379672635	0.979952028218695	1.75434216504915	143	143	1	6300	KUUPmet2
312	5.24847104956775	0.991819171597633	1.82777925692555	315.928571428571	314.991672013002	0.998307692307692	6500	ADAL3
945	6.09527467160411	0.995637538461538	1.77933444684695	1100.13043478261	1089.62802152114	0.965538461538462	6500	ADALmet1
56	2.73003686038044	0.881890130177515	1.35642153537241	56	56	1	6500	ADUP1
92	2.83884477445284	0.880521230769231	1.25562915031534	92.75	92.9288445646602	0.999538461538461	6500	ADUP3
50	2.16520098071707	0.78221675739645	1.10694695696459	50	50	1	6500	ADUPmet1
375	5.23256838068324	0.990878627218935	1.76569383783612	390.615384615385	386.30406669942	0.995538461538461	6500	KUAL2
253	4.99736871166422	0.989866366863905	1.80625951664698	254.5	254.467312141221	0.999076923076923	6500	KUAL3
336	5.24287815667676	0.991487715976331	1.80257107437154	339.666666666667	339.696003566902	0.998153846153846	6500	KUALmet1
319	5.20727753663142	0.991579644970414	1.80645444142036	320.875	322.086725147306	0.998461538461539	6500	KUALmet2
249	4.71948338291952	0.983686153846154	1.7107471405668	253.4	253.129097123669	0.998153846153846	6500	KUALmet3
272	4.69640821460668	0.979452781065089	1.67555263602441	276.4	275.998390918532	0.998153846153846	6500	KUUP1
154	4.41853850705896	0.980376426035503	1.7544491107348	154	154.187553583676	0.999846153846154	6500	KUUP2
143	4.35937911778909	0.979911337278107	1.75680660692405	143	143	1	6500	KUUPmet2
314	5.25968297324597	0.991922833593228	1.82964809889929	317.461538461538	316.814531939194	0.998507462686567	6700	ADAL3
951	6.09704097697038	0.995687948318111	1.77820735659046	1089.89240506329	1079.13882744027	0.96865671641791	6700	ADALmet1
57	2.74398661396484	0.88302802405881	1.35738403111298	57	57	1	6700	ADUP1
93	2.85334438960465	0.882394475384273	1.25903221491984	94	94.3192751951591	0.999402985074627	6700	ADUP3
50	2.17178438807222	0.78343256850078	1.11031268735319	50	50.3518016528926	0.999850746268657	6700	ADUPmet1
368	5.23366231035279	0.991055959010916	1.77169561264651	376.724137931034	376.34265609589	0.996567164179105	6700	KUAL2
254	5.00271678437586	0.98995223880597	1.80690438508401	257.111111111111	256.282231151787	0.998805970149254	6700	KUAL3
337	5.24741287206057	0.991527110715081	1.8032089696505	339.75	340.495888564831	0.998208955223881	6700	KUALmet1
319	5.18514713874367	0.991422989529962	1.79877719447635	325.315789473684	324.332051290338	0.997611940298507	6700	KUALmet2
250	4.70621939914071	0.983426019157942	1.70470079174728	250.913043478261	252.233708001053	0.998955223880597	6700	KUALmet3
276	4.67994156907119	0.978469592336823	1.66534084699101	279.666666666667	279.400389656189	0.998358208955224	6700	KUUP1
154	4.42879131700817	0.980769926486968	1.7585201476329	154	154.201871137677	0.999850746268657	6700	KUUP2
143	4.35059467436036	0.979768857206505	1.7532665229266	143	143.203225357811	0.999850746268657	6700	KUUPmet2
314	5.25323001271879	0.991650787649653	1.82740335391734	315.105263157895	316.063019618629	0.998985507246377	6900	ADAL3
957	6.11203554872101	0.995807771476581	1.78094715135108	1052.01621621622	1063.98305533721	0.972753623188406	6900	ADALmet1
56	2.74100060853909	0.883295736189876	1.36186888457366	56	56.204498962963	0.999855072463768	6900	ADUP1
93	2.82856497354325	0.879283889939088	1.24809834966268	93.6	94.8848319373101	0.999420289855072	6900	ADUP3
50	2.15305916348588	0.780281411468179	1.10073952044678	50	50.3382568359375	0.999855072463768	6900	ADUPmet1
372	5.23520268752451	0.991021844150389	1.76898008865118	379.241379310345	379.421956435772	0.99695652173913	6900	KUAL2
254	5.00636414628869	0.989978575929427	1.80822175612825	254.3	254.672806502927	0.999565217391304	6900	KUAL3
335	5.2159720228904	0.991258391094308	1.79423973862971	341.176470588235	339.632914282411	0.997826086956522	6900	KUALmet1
317	5.19811147260024	0.991520982986767	1.80524401238416	321.789473684211	321.642368605256	0.997971014492754	6900	KUALmet2
248	4.71976400723118	0.983674102079395	1.71209758011805	249.166666666667	250.219075373588	0.998985507246377	6900	KUALmet3
276	4.6645052406614	0.978065868515018	1.65984788348943	288.363636363636	282.260626608394	0.997536231884058	6900	KUUP1
154	4.43202381240224	0.980864524259609	1.75980365996634	154	154	1	6900	KUUP2
143	4.35818730855852	0.980106238185255	1.75632631414064	143	143.22964458558	0.999855072463768	6900	KUUPmet2
315	5.25977343765703	0.991982701844872	1.82866823867896	319.4	318.506316550206	0.99830985915493	7100	ADAL3
962	6.10337486833183	0.995798095615949	1.77707440045939	1094.88888888889	1090.86612191965	0.970704225352113	7100	ADALmet1
57	2.73854162711073	0.882839952390399	1.35469052737364	57	57.2640237384872	0.999859154929577	7100	ADUP1
96	2.85786058109695	0.884223725451299	1.25225353597658	98.5	98.6248145168675	0.999154929577465	7100	ADUP3
50	2.16038036606646	0.781680618924816	1.10448244454024	50	50	1	7100	ADUPmet1
372	5.22927478901819	0.990899146994644	1.76697704597048	379.027777777778	380.842486456774	0.996760563380282	7100	KUAL2
256	5.00353838527058	0.989759690537592	1.80464500383186	260.666666666667	258.087574021182	0.99887323943662	7100	KUAL3
337	5.22461567163619	0.991234635984924	1.79537499178551	341.333333333333	341.117308281375	0.998028169014085	7100	KUALmet1
319	5.19855317869596	0.991645784566554	1.80342787810965	323.789473684211	323.811662390493	0.998028169014085	7100	KUALmet2
251	4.71092613931168	0.983161713945646	1.70517283965934	252.05	253.124292065734	0.999014084507042	7100	KUALmet3
278	4.70095258036905	0.979317992461813	1.67067131400612	285.5	284.612198784565	0.997746478873239	7100	KUUP1
154	4.42342534604083	0.980439992065066	1.75638950579809	154	154.171428571429	0.999859154929577	7100	KUUP2
143	4.35821461136008	0.980104423725451	1.75633731702451	143	143	1	7100	KUUPmet2
315	5.26433255719287	0.991967048226684	1.83025331020159	318.75	317.853166906679	0.998630136986301	7300	ADAL3
968	6.11216609863133	0.995804391067743	1.77802466041622	1084.30120481928	1083.03357207269	0.973013698630137	7300	ADALmet1
57	2.73950792904735	0.882370275849127	1.35516853364792	57	57	1	7300	ADUP1
94	2.82054201876238	0.880474798273597	1.2416284454046	101	98.147954225422	0.998904109589041	7300	ADUP3
50	2.15694625864933	0.781377181459936	1.10272677622624	50	50.3263549804688	0.99986301369863	7300	ADUPmet1
369	5.24793947130167	0.991178457496716	1.77571308483192	375.576923076923	375.305476278087	0.997397260273973	7300	KUAL2
256	5.00566496418268	0.989954625633327	1.8054120050445	256.428571428571	257.087593168723	0.999452054794521	7300	KUAL3
336	5.22885286639341	0.99134422968662	1.79774899348029	344.272727272727	339.783020846168	0.998082191780822	7300	KUALmet1
319	5.20055660431763	0.991553837492963	1.80412288564226	321.8125	321.979683214025	0.998630136986301	7300	KUALmet2
247	4.70488701708275	0.983186301369863	1.70795258188766	251.583333333333	250.731258992991	0.998493150684931	7300	KUALmet3
277	4.68682661200819	0.978877875774066	1.66671835813168	278.555555555556	279.340292177143	0.998904109589041	7300	KUUP1
153	4.42521166070953	0.98068759617189	1.75937432480416	153	153	1	7300	KUUP2
143	4.36168318339878	0.980249089885532	1.75773513311472	143	143	1	7300	KUUPmet2
314	5.26870465570243	0.992025671111111	1.83278640670972	314.4	314.882685547068	0.999466666666667	7500	ADAL3
970	6.1013362715696	0.995696035555556	1.77434160406624	1096.56172839506	1092.91482462534	0.972933333333333	7500	ADALmet1
57	2.73816007487761	0.88272608	1.35450178268165	57	57.2881111111111	0.999866666666667	7500	ADUP1
95	2.85824490960348	0.882610275555556	1.25530179126072	99.6666666666667	98.9370777506766	0.998933333333333	7500	ADUP3
50	2.1626319888094	0.781960853333333	1.10563357414239	50	50	1	7500	ADUPmet1
374	5.24317795564584	0.991012728888889	1.7700714266707	379.037037037037	379.720763070403	0.997733333333333	7500	KUAL2
253	4.99166935556502	0.989787946666667	1.80419952932427	253.545454545455	254.049644559041	0.999466666666667	7500	KUAL3
339	5.22799713590155	0.991369635555556	1.79471233763922	344.352941176471	343.105827932376	0.998133333333333	7500	KUALmet1
318	5.20057529420675	0.991615644444444	1.80511243261336	324.5	322.622581813791	0.998133333333333	7500	KUALmet2
250	4.71999425163816	0.983639573333333	1.70969035979906	250.882352941176	251.818307277628	0.9992	7500	KUALmet3
279	4.65529101261884	0.977598826666667	1.65338871737945	284.571428571429	283.244323305526	0.998266666666667	7500	KUUP1
154	4.42336896909755	0.980529102222222	1.75636712046008	154	154	1	7500	KUUP2
143	4.35479323221363	0.979954097777778	1.75495851941896	143	143	1	7500	KUUPmet2
315	5.27054221984543	0.991966233766234	1.83241222693066	315.214285714286	315.672195327893	0.99961038961039	7700	ADAL3
974	6.10539671145646	0.995824557260921	1.77446062793098	1122.27702702703	1101.00403275347	0.972727272727273	7700	ADALmet1
57	2.73509243948302	0.882434103558779	1.35298429740068	57	57	1	7700	ADUP1
94	2.83644193252678	0.880624017540901	1.24862773315782	94.1428571428571	94.6677130400317	0.99974025974026	7700	ADUP3
376	5.23400690283993	0.990886894923259	1.76538602465387	385.730769230769	384.013686205508	0.997012987012987	7700	KUAL2
255	4.98317951614167	0.989631641086187	1.79857156243566	256	256.261354071818	0.999350649350649	7700	KUAL3
341	5.21439049466704	0.991232180806207	1.7882357934949	346	345.943304854444	0.998051948051948	7700	KUALmet1
322	5.21212525151759	0.991720391297015	1.80520520439002	324.894736842105	325.608629407363	0.998571428571429	7700	KUALmet2
252	4.70310166720732	0.98286827458256	1.70111655028892	253.153846153846	253.693559407055	0.999220779220779	7700	KUALmet3
280	4.69623196648135	0.978747950750548	1.66687038814723	281.555555555556	282.319595911126	0.998961038961039	7700	KUUP1
154	4.42994123207889	0.980802023950076	1.75897673921177	154	154	1	7700	KUUP2
143	4.35754250059093	0.980042233091584	1.75606645995795	143	143	1	7700	KUUPmet2
314	5.27614844881766	0.992116103188592	1.83537582550001	315.363636363636	315.506636752583	0.999240506329114	7900	ADAL3
969	6.09019674278678	0.995524979971159	1.77136776623032	1082.94039735099	1072.54500953582	0.976455696202532	7900	ADALmet1
57	2.73929185489138	0.88286438070822	1.35506164697167	57	57	1	7900	ADUP1
95	2.83360131018793	0.880968370453453	1.24447866186915	96.6666666666667	97.9662077596996	0.999240506329114	7900	ADUP3
374	5.23788472274858	0.990950648934466	1.76828445693871	389.333333333333	382.738853433774	0.996962025316456	7900	KUAL2
256	5.00237261852772	0.989979202050953	1.80422454235717	256.769230769231	257.396957809375	0.999367088607595	7900	KUAL3
343	5.2362934496458	0.991426630347701	1.79394834928971	352	349.012571368021	0.997721518987342	7900	KUALmet1
320	5.19954228747199	0.991527062970678	1.80279228262903	323.235294117647	323.344843242372	0.998607594936709	7900	KUALmet2
252	4.70408246226863	0.983179490466271	1.701471304838	257.076923076923	256.079206211106	0.998481012658228	7900	KUALmet3
276	4.65711657366623	0.977776478128505	1.65721865216886	279.75	279.152107093969	0.99873417721519	7900	KUUP1
154	4.42761784591614	0.980668226245794	1.75805420277113	154	154	1	7900	KUUP2
316	5.27647463556491	0.992102606310014	1.83346454367235	316.833333333333	317.26994005195	0.999382716049383	8100	ADAL3
991	6.11695619420422	0.995759548849261	1.77336115699946	1129.62068965517	1109.37707651158	0.975185185185185	8100	ADALmet1
57	2.73923102772187	0.882702179545801	1.35503155723721	57	57	1	8100	ADUP1
95	2.83192752062757	0.880188629782045	1.2437435565511	96.5	96.327199360973	0.999506172839506	8100	ADUP3
378	5.25218450510666	0.991147386069197	1.7699336608168	384.333333333333	384.471351246671	0.997654320987654	8100	KUAL2
255	5.00004611511	0.98987523243408	1.80465919888567	256	255.80747088657	0.999506172839506	8100	KUAL3
343	5.22776100483883	0.991166041761927	1.79102514312793	344.5	345.516107036805	0.998888888888889	8100	KUALmet1
318	5.20925510769028	0.99172037799116	1.80812518376982	319.75	320.406840163506	0.999012345679012	8100	KUALmet2
250	4.71128816422908	0.983133760097546	1.70653681491715	251.5	251.998501589244	0.999135802469136	8100	KUALmet3
280	4.70051764455518	0.978812589544277	1.6683915374272	283.055555555556	283.823366384088	0.998641975308642	8100	KUUP1
316	5.26632454559882	0.992059340978371	1.82993759976506	317.909090909091	317.782367310087	0.999156626506024	8300	ADAL3
983	6.12925053105321	0.995794280737408	1.77901559185302	1069.79220779221	1068.27448872862	0.980240963855422	8300	ADALmet1
95	2.85725795804814	0.883451415299753	1.25486833573312	95.2	95.5988878931074	0.999759036144578	8300	ADUP3
377	5.22592826769968	0.990749978226158	1.76187197345018	391.526315789474	385.731432439173	0.99710843373494	8300	KUAL2
256	5.01327667402848	0.990047205690231	1.8081573490563	256.083333333333	256.458427128427	0.999759036144578	8300	KUAL3
340	5.23056447926959	0.991251618522282	1.79468631975814	346	343.886757641678	0.998433734939759	8300	KUALmet1
320	5.19949490374821	0.991564203803164	1.8027758536807	322.117647058824	322.583528489463	0.998915662650602	8300	KUALmet2
251	4.71863860459422	0.983562578022935	1.70796445343924	251.625	252.409588327187	0.999397590361446	8300	KUALmet3
282	4.6742878969127	0.978380055160401	1.6569886168421	290.75	287.615369234038	0.998192771084337	8300	KUUP1
316	5.26540846174669	0.991958809688581	1.82961927979236	316.1875	316.697489855388	0.999647058823529	8500	ADAL3
983	6.12507242383611	0.995811543252595	1.77780289580707	1055.59615384615	1058.39741950657	0.982235294117647	8500	ADALmet1
95	2.8414243281705	0.882389259515571	1.24791442360306	98.75	97.5967511107661	0.999294117647059	8500	ADUP3
380	5.22499378757628	0.990686283737024	1.75920644886572	387.916666666667	386.733651121537	0.997647058823529	8500	KUAL2
255	5.00553667289565	0.989958532871972	1.8066408977314	255	255.21636050614	0.999882352941176	8500	KUAL3
340	5.23417217097082	0.99123601384083	1.79592417371592	342.368421052632	342.959312557032	0.998823529411765	8500	KUALmet1
322	5.1976829151836	0.991511529411765	1.80020314103667	323.8	324.860267250205	0.998941176470588	8500	KUALmet2
251	4.71721993142536	0.983392830449827	1.70745094868787	252.153846153846	252.662796978647	0.999294117647059	8500	KUALmet3
278	4.69011474054071	0.979024885813149	1.66681965462486	284	282.000205191341	0.998588235294118	8500	KUUP1
315	5.26260633927911	0.991920095124851	1.82965315509808	316.25	316.688096640375	0.999310344827586	8700	ADAL3
987	6.111147169817	0.995760496763113	1.77271635476819	1074.93421052632	1073.90186854312	0.981149425287356	8700	ADALmet1
95	2.86159756020353	0.884176456599287	1.25677422922067	95.375	96.1134462354621	0.999655172413793	8700	ADUP3
380	5.22782037585917	0.990857391993658	1.76015813465478	386.551724137931	387.285203487681	0.997701149425287	8700	KUAL2
256	5.00292804426778	0.989858950984278	1.80442486984736	256.3	256.757343474278	0.999655172413793	8700	KUAL3
341	5.24839813944777	0.991484423305589	1.79989845813644	344	343.410811787863	0.998965517241379	8700	KUALmet1
321	5.19059175176142	0.99150225921522	1.79871600212961	324.4375	324.582427350427	0.998735632183908	8700	KUALmet2
251	4.71207821019073	0.983431813978068	1.70558984470552	251.588235294118	252.500613165837	0.999425287356322	8700	KUALmet3
273	4.67901858399185	0.978870075307174	1.66825639020352	274.111111111111	274.202327253188	0.999425287356322	8700	KUUP1
316	5.27034638890879	0.992094154778437	1.83133510617195	317.3125	318.166590020736	0.999213483146067	8900	ADAL3
985	6.12071108978236	0.995824491857089	1.7760131480567	1073.73913043478	1059.04478181544	0.982359550561798	8900	ADALmet1
94	2.88620628387615	0.885079005176114	1.27053445668524	95.2	95.5806417629669	0.999550561797753	8900	ADUP3
376	5.25214568989002	0.991098522913774	1.77150408329553	382.47619047619	381.840655378102	0.998089887640449	8900	KUAL2
256	4.99900673145628	0.989828026764297	1.80301055521063	257.25	257.163633032724	0.999438202247191	8900	KUAL3
340	5.23066600586722	0.991306577452342	1.79472115507975	341.3125	341.709598242185	0.999213483146067	8900	KUALmet1
320	5.20420519826895	0.991679914152254	1.8044090133208	321.866666666667	322.506110448041	0.999101123595506	8900	KUALmet2
251	4.71386360481696	0.983319883853049	1.70623608842379	251.461538461538	252.049960840049	0.999550561797753	8900	KUALmet3
282	4.67430326553259	0.978080797879056	1.65699406486515	285.272727272727	284.904769162453	0.998988764044944	8900	KUUP1
315	5.26468570265925	0.992050428692187	1.8303760884744	315.666666666667	315.855058543359	0.99956043956044	9100	ADAL3
1007	6.12967807279124	0.995743919816447	1.77293322557093	1098.41891891892	1091.23517155045	0.981868131868132	9100	ADALmet1
96	2.83496904557051	0.879990435937689	1.24222295348542	97.5	97.4569436448955	0.99956043956044	9100	ADUP3
376	5.23223220111468	0.990859413114358	1.76478743285187	382.181818181818	381.796959034041	0.998131868131868	9100	KUAL2
256	5.01176028075317	0.989952083081753	1.80761042579172	257.2	256.890425938719	0.99956043956044	9100	KUAL3
340	5.24790167118567	0.991472430865837	1.80063497430166	351	343.07433500097	0.998791208791209	9100	KUALmet1
322	5.21426900396262	0.991724477720082	1.80594768713629	322.47619047619	323.451148377397	0.999450549450549	9100	KUALmet2
252	4.71097837344752	0.983374423378819	1.70396556276943	254.153846153846	254.503415345362	0.999120879120879	9100	KUALmet3
282	4.68684726026502	0.978579471078372	1.66144078636365	287.076923076923	286.180040027212	0.998681318681319	9100	KUUP1
316	5.26177216971585	0.991878876170656	1.82835574438862	316.6	316.945042155314	0.999569892473118	9300	ADAL3
998	6.10150602711884	0.995662157474853	1.76707906668157	1073.00653594771	1074.2821576871	0.983655913978495	9300	ADALmet1
95	2.86511794420727	0.883552133194589	1.25832033338094	100	96.9499362244898	0.999462365591398	9300	ADUP3
377	5.23620203924454	0.990955486183374	1.76533567773759	384.65	383.340497192279	0.998064516129032	9300	KUAL2
256	4.99510567630926	0.989747878367441	1.80160354698192	256	256.208600734583	0.99989247311828	9300	KUAL3
339	5.2279381165055	0.991207307203145	1.7946920769475	339.9375	340.596100787944	0.999354838709677	9300	KUALmet1
321	5.20101094130473	0.991479685512776	1.80232660451505	321.588235294118	322.283893131404	0.999462365591398	9300	KUALmet2
251	4.70998369388031	0.983257925771766	1.70483171090781	251.375	252.133892893412	0.999569892473118	9300	KUALmet3
278	4.67831999539375	0.978409134003931	1.66262792070793	279.75	279.908735080805	0.999247311827957	9300	KUUP1
315	5.26382724750642	0.991955257617729	1.83007762891318	315.333333333333	315.729797089389	0.999684210526316	9500	ADAL3
1010	6.11033090405487	0.995662936288089	1.76657731585671	1100.92517006803	1092.70269415976	0.982736842105263	9500	ADALmet1
95	2.8557890676347	0.883016509695291	1.25422321929787	95.5	96.2202276752842	0.999684210526316	9500	ADUP3
380	5.24971973111275	0.991158891966759	1.76753144236659	388.55	386.717430782827	0.998	9500	KUAL2
255	5.0150629459444	0.990051434903047	1.81007920127756	255.166666666667	255.385551948052	0.999789473684211	9500	KUAL3
340	5.23593502186126	0.991412565096953	1.79652903469974	349.1	344.509423527283	0.998526315789474	9500	KUALmet1
321	5.20606771142324	0.991689905817175	1.80407894678473	323.571428571429	323.747326685354	0.999052631578947	9500	KUALmet2
251	4.7120390856155	0.983285163434903	1.70557568312432	251.055555555556	251.514645233524	0.999789473684211	9500	KUALmet3
279	4.69341023877792	0.979129551246537	1.66692726916404	280.75	280.901385561833	0.999263157894737	9500	KUUP1
316	5.27322638661812	0.992035051546392	1.83233584512184	316.2	316.801341646408	0.999690721649485	9700	ADAL3
1005	6.11898775338396	0.995730683388245	1.77035018147758	1104.07692307692	1081.10993214895	0.98340206185567	9700	ADALmet1
96	2.84562794180789	0.882861409288979	1.24689345441579	97	96.8083961118263	0.999690721649485	9700	ADUP3
382	5.24314137901812	0.991071973642257	1.76375793208916	389.6	389.915950106707	0.997938144329897	9700	KUAL2
256	5.01323979895764	0.990042895100436	1.80814404918584	256.428571428571	256.62811933928	0.999690721649485	9700	KUAL3
342	5.235316991678	0.991349728982889	1.79451133124966	343.75	344.24893658642	0.999175257731959	9700	KUALmet1
322	5.19490793679397	0.991440769476034	1.79924203492557	324.8	324.264498950245	0.999175257731959	9700	KUALmet2
251	4.71830012866371	0.983283855882666	1.70784193825931	251.071428571429	251.490813265956	0.99979381443299	9700	KUALmet3
279	4.69371515789834	0.979140843872888	1.6670355652581	280.647058823529	281.591389489288	0.999175257731959	9700	KUUP1
316	5.27277148321112	0.992135312723192	1.83217777570521	316.083333333333	316.470828256804	0.99979797979798	9900	ADAL3
1028	6.12778555873279	0.995798306295276	1.76711124702896	1134.5652173913	1115.55660242591	0.982626262626263	9900	ADALmet1
96	2.84787917529651	0.882441873278237	1.24787989690185	97	97.4853029044159	0.99959595959596	9900	ADUP3
379	5.24254662178595	0.990974859708193	1.76589967309957	382.545454545455	383.295172662161	0.998686868686869	9900	KUAL2
256	5.01162133677704	0.990020671360065	1.80756031234539	256.125	256.436078355114	0.99979797979798	9900	KUAL3
340	5.23963690231177	0.991416957453321	1.79779920625163	342.333333333333	342.309146081352	0.999191919191919	9900	KUALmet1
323	5.21109994365611	0.991646015712682	1.80388145638693	324.909090909091	325.044134164493	0.999292929292929	9900	KUALmet2
252	4.72370601333708	0.983542148760331	1.70856916277519	252.1875	252.751497291697	0.99969696969697	9900	KUALmet3
284	4.69173626341219	0.978850586674829	1.66109317040872	286.117647058824	286.760831841812	0.999090909090909	9900	KUUP1
316	5.26256136778364	0.991859837270856	1.82862997420591	316.857142857143	317.034389304979	0.99960396039604	10100	ADAL3
1014	6.14005940514776	0.995812920301931	1.77415851571722	1098.02255639098	1085.66986651191	0.985148514851485	10100	ADALmet1
95	2.83468711290173	0.881634898539359	1.24495553146384	95	95.2248385011325	0.99990099009901	10100	ADUP3
378	5.23312670817753	0.990912577198314	1.76351137381353	387.5	384.747017243627	0.998118811881188	10100	KUAL2
256	5.0044120281662	0.989902146848348	1.80496010390011	257	257.016180150125	0.99960396039604	10100	KUAL3
341	5.23851549805532	0.991409234388785	1.79650928099477	342.5	342.97639902259	0.999306930693069	10100	KUALmet1
322	5.20035777991258	0.991555043623174	1.80112957305754	323	323.671155984733	0.999405940594059	10100	KUALmet2
